"logFC","logCPM","F","PValue","FDR","gene","lfc","padj","significant"
0.964171086434473,8.44995414508858,323.310607638582,4.99348452630122e-11,1.96847321263899e-08,"Ndnf",0.964171086434473,1.96847321263899e-08,FALSE
0.971241553819069,5.84545492321355,322.228674376676,5.10670561588692e-11,1.972022115588e-08,"Ankrd6",0.971241553819069,1.972022115588e-08,FALSE
-1.12080544636058,5.02397017261399,316.769429381768,5.72470231579727e-11,2.16645634439032e-08,"Ptges2",-1.12080544636058,2.16645634439032e-08,TRUE
-1.13613118828485,6.87277194045472,315.040924249188,5.93782859427145e-11,2.17762544022888e-08,"Usp6nl",-1.13613118828485,2.17762544022888e-08,TRUE
-2.70505640758259,5.60651828547447,314.673598114118,5.98438446738727e-11,2.17762544022888e-08,"Rncr4",-2.70505640758259,2.17762544022888e-08,TRUE
-1.95863107982573,3.90739839346283,312.443846769154,6.27774275982427e-11,2.24127261323386e-08,"Scn4a",-1.95863107982573,2.24127261323386e-08,TRUE
1.09596159953202,7.32067292415517,310.485917722433,6.54448476000628e-11,2.29323593757109e-08,"Mlc1",1.09596159953202,2.29323593757109e-08,TRUE
-1.25864840121488,4.23219573299589,307.964281077847,6.91088472311045e-11,2.37759564964902e-08,"Arsg",-1.25864840121488,2.37759564964902e-08,TRUE
1.06779477426011,3.9201744794947,305.823422061298,7.2412723005058e-11,2.42896417612714e-08,"Grem2",1.06779477426011,2.42896417612714e-08,TRUE
2.70282360511836,1.80618801045502,305.688689824677,7.31693045340065e-11,2.42896417612714e-08,"Trem2",2.70282360511836,2.42896417612714e-08,TRUE
-0.954305170581121,8.99994866986041,303.823621828576,7.56401364428776e-11,2.46769424443471e-08,"Ndrg3",-0.954305170581121,2.46769424443471e-08,FALSE
1.60921154222958,2.8704066864213,301.374629614366,7.98949900314234e-11,2.56232712097389e-08,"Nckap1l",1.60921154222958,2.56232712097389e-08,TRUE
-1.20193167936772,5.61930955676899,300.408425184136,8.15643687851697e-11,2.57226831025497e-08,"Snta1",-1.20193167936772,2.57226831025497e-08,TRUE
-1.27943945170494,5.81170003032574,297.818121278918,8.6412361629182e-11,2.67809639320247e-08,"Klhl3",-1.27943945170494,2.67809639320247e-08,TRUE
2.54070795187652,3.78603170918797,297.155747793875,8.77507538201846e-11,2.67809639320247e-08,"Gna14",2.54070795187652,2.67809639320247e-08,TRUE
-1.27352963610044,5.25415201137667,293.460716290734,9.53312534384646e-11,2.83382183588268e-08,"Cntln",-1.27352963610044,2.83382183588268e-08,TRUE
1.08352039304766,5.35865830959908,292.835752255981,9.66947310605778e-11,2.83382183588268e-08,"Crip2",1.08352039304766,2.83382183588268e-08,TRUE
-1.16926037189294,9.71653935097107,291.579775815694,9.95024315175982e-11,2.83382183588268e-08,"Epb41l2",-1.16926037189294,2.83382183588268e-08,TRUE
-1.75994718864835,4.12955046585628,291.532071308627,9.96263620468951e-11,2.83382183588268e-08,"Sun2",-1.75994718864835,2.83382183588268e-08,TRUE
-0.982728097823078,5.60879289294766,290.18490177084,1.02731666915258e-10,2.83382183588268e-08,"Ext1",-0.982728097823078,2.83382183588268e-08,FALSE
-1.04925548128428,6.92744261684019,289.777187911278,1.03697629681016e-10,2.83382183588268e-08,"Ric1",-1.04925548128428,2.83382183588268e-08,TRUE
-1.23140411820564,4.44175343315139,289.49283131504,1.04379970358303e-10,2.83382183588268e-08,"A930004D18Rik",-1.23140411820564,2.83382183588268e-08,TRUE
4.48519201738733,1.06617679588257,286.95131701632,1.05355975555776e-10,2.83382183588268e-08,"Enpp6",4.48519201738733,2.83382183588268e-08,TRUE
-0.975088148642397,5.65738919240116,288.352522789017,1.07156995844388e-10,2.83382183588268e-08,"Wdr20",-0.975088148642397,2.83382183588268e-08,FALSE
1.65087565579687,2.9994606834827,287.742897406144,1.08744704859991e-10,2.83382183588268e-08,"Lag3",1.65087565579687,2.83382183588268e-08,TRUE
-2.27759034294352,1.06750795809431,287.498925654181,1.10200687553382e-10,2.83382183588268e-08,"Gm8251",-2.27759034294352,2.83382183588268e-08,TRUE
1.03113603294594,6.88804571047162,286.898084708337,1.10824868330683e-10,2.83382183588268e-08,"Isl1",1.03113603294594,2.83382183588268e-08,TRUE
-1.47533922943658,6.42127280244206,286.22595219968,1.12568506052479e-10,2.84002836203334e-08,"Dpf3",-1.47533922943658,2.84002836203334e-08,TRUE
-1.42586268349355,7.13386318883705,281.881212328473,1.24626184722731e-10,3.08986755564802e-08,"Ipmk",-1.42586268349355,3.08986755564802e-08,TRUE
-1.46545361028829,6.2770974115472,281.505353129245,1.25737132324753e-10,3.08986755564802e-08,"Ppp3cc",-1.46545361028829,3.08986755564802e-08,TRUE
-1.47633480123952,6.76499153949606,280.305129331669,1.29360558467173e-10,3.09496767427167e-08,"Optn",-1.47633480123952,3.09496767427167e-08,TRUE
1.82246341379155,3.31435825436223,280.077281953092,1.3011785570203e-10,3.09496767427167e-08,"Vsir",1.82246341379155,3.09496767427167e-08,TRUE
1.13520578483183,5.87007340857675,279.822465391374,1.30851608678646e-10,3.09496767427167e-08,"Plce1",1.13520578483183,3.09496767427167e-08,TRUE
-1.59557529766943,6.02367186737693,278.678336739926,1.34464515666936e-10,3.12227679518049e-08,"D1Ertd622e",-1.59557529766943,3.12227679518049e-08,TRUE
-0.790786940966155,6.48938138297158,278.335594201701,1.3556865388705e-10,3.12227679518049e-08,"2410131K14Rik",-0.790786940966155,3.12227679518049e-08,FALSE
2.32800223672102,2.58232419025782,277.835710137791,1.37460878036737e-10,3.12227679518049e-08,"Apobec1",2.32800223672102,3.12227679518049e-08,TRUE
1.29059615528587,6.98077575026269,277.40905860107,1.38606516644731e-10,3.12227679518049e-08,"Sulf1",1.29059615528587,3.12227679518049e-08,TRUE
-1.3730224601824,4.97841207243786,273.688540811663,1.51616734838154e-10,3.37516689012652e-08,"Lmnb1",-1.3730224601824,3.37516689012652e-08,TRUE
0.662211084306831,6.93874203095482,272.254963650509,1.56996186744312e-10,3.39156991470576e-08,"Limch1",0.662211084306831,3.39156991470576e-08,FALSE
-0.816837003996308,6.8998266199375,272.121199536874,1.5750933532449e-10,3.39156991470576e-08,"Nop53",-0.816837003996308,3.39156991470576e-08,FALSE
2.31296715957862,3.9390560976814,272.077615039807,1.5773076445096e-10,3.39156991470576e-08,"Laptm5",2.31296715957862,3.39156991470576e-08,TRUE
2.15165118931079,6.17560208598544,270.825127633082,1.62582746255072e-10,3.42560359372073e-08,"H2-K1",2.15165118931079,3.42560359372073e-08,TRUE
-2.39554402952957,1.3519667182709,270.990903313328,1.62934321654616e-10,3.42560359372073e-08,"Smim40-ps",-2.39554402952957,3.42560359372073e-08,TRUE
-0.864273356050146,6.84268022066651,269.607600205564,1.67517957016839e-10,3.46778850825074e-08,"Kif3b",-0.864273356050146,3.46778850825074e-08,FALSE
0.806242571957193,9.16727669554168,269.116915050846,1.69555456520256e-10,3.46778850825074e-08,"Sphkap",0.806242571957193,3.46778850825074e-08,FALSE
-1.01174477440074,7.11706786351619,268.612623984845,1.71679225172247e-10,3.46778850825074e-08,"Pdzd2",-1.01174477440074,3.46778850825074e-08,TRUE
-0.878286300188628,6.85615856573432,268.473262331179,1.72271493381022e-10,3.46778850825074e-08,"Kirrel",-0.878286300188628,3.46778850825074e-08,FALSE
-1.43454847397482,7.86008946632806,267.76851275286,1.75302394813915e-10,3.49165464701989e-08,"Dgke",-1.43454847397482,3.49165464701989e-08,TRUE
0.772581986468079,7.0061051810836,267.176491793959,1.77895802406376e-10,3.50640038868068e-08,"Amigo2",0.772581986468079,3.50640038868068e-08,FALSE
0.626471962960603,6.92841127073582,266.417398084831,1.81285477659721e-10,3.53310565831254e-08,"Fnbp1",0.626471962960603,3.53310565831254e-08,FALSE
2.8371721105587,2.12353694303309,266.259183828108,1.82985072674468e-10,3.53310565831254e-08,"Slc6a2",2.8371721105587,3.53310565831254e-08,TRUE
2.51253820960047,8.35916567825663,265.064476982086,1.87511657175429e-10,3.55650550544984e-08,"Trf",2.51253820960047,3.55650550544984e-08,TRUE
0.65969378239969,7.50241760498729,264.969864060359,1.87956109578789e-10,3.55650550544984e-08,"Cltb",0.65969378239969,3.55650550544984e-08,FALSE
-0.899376638686301,6.71478680278835,263.709058210413,1.93995897104927e-10,3.63444590595983e-08,"Wwc2",-0.899376638686301,3.63444590595983e-08,FALSE
0.666989479470117,6.89476156893735,261.871418966243,2.03200689279915e-10,3.76957200250446e-08,"Tro",0.666989479470117,3.76957200250446e-08,FALSE
-1.14497596787096,8.08438425617253,260.545842775026,2.10150978111326e-10,3.86065709497332e-08,"Camsap1",-1.14497596787096,3.86065709497332e-08,TRUE
-1.36461610065854,6.2180052983016,259.804787433626,2.14155253211274e-10,3.88852445614973e-08,"Plekha8",-1.36461610065854,3.88852445614973e-08,TRUE
-0.811173825367807,7.60347831818028,259.38236498066,2.16476215103838e-10,3.88852445614973e-08,"Cerk",-0.811173825367807,3.88852445614973e-08,FALSE
-1.20297828509413,2.92471424038699,259.135686496128,2.17944830547738e-10,3.88852445614973e-08,"Dock8",-1.20297828509413,3.88852445614973e-08,TRUE
-1.20019623725229,8.66033317078393,258.77081270485,2.19888022834806e-10,3.88852445614973e-08,"Xiap",-1.20019623725229,3.88852445614973e-08,TRUE
0.680437771839893,7.28573317871226,257.870089255132,2.25025821928005e-10,3.94253574307566e-08,"Map6",0.680437771839893,3.94253574307566e-08,FALSE
0.832254031365033,5.38327634192901,256.320093100508,2.3419297874059e-10,4.03219033689796e-08,"Tspan15",0.832254031365033,4.03219033689796e-08,FALSE
0.636663298730631,7.6267326668855,256.284895677443,2.34404892220048e-10,4.03219033689796e-08,"Shisal1",0.636663298730631,4.03219033689796e-08,FALSE
-2.2911117012913,1.50669417964554,255.580695929074,2.3981116471576e-10,4.08802419707352e-08,"Dleu7",-2.2911117012913,4.08802419707352e-08,TRUE
-1.44440996105636,8.83023472184777,254.275954218155,2.46940472499135e-10,4.17197108984699e-08,"Osbp2",-1.44440996105636,4.17197108984699e-08,TRUE
-1.08658912685651,7.2147270357682,253.574960942089,2.51493869929116e-10,4.21129823610507e-08,"Usp33",-1.08658912685651,4.21129823610507e-08,TRUE
-1.20830570262487,7.67486918113104,252.606731411142,2.57941784143262e-10,4.25028975339153e-08,"Atp11b",-1.20830570262487,4.25028975339153e-08,TRUE
-2.05020846649317,7.19436589306109,252.55158785015,2.58314830165958e-10,4.25028975339153e-08,"Kpna2",-2.05020846649317,4.25028975339153e-08,TRUE
-1.68195296380698,6.15712112720298,252.136086586055,2.61144855411154e-10,4.25981289145677e-08,"Ebpl",-1.68195296380698,4.25981289145677e-08,TRUE
-0.864147687184395,5.23862747741165,251.201739310757,2.67639018866103e-10,4.32843206408923e-08,"Zdhhc7",-0.864147687184395,4.32843206408923e-08,FALSE
-0.641392372598982,7.10859165917113,249.249321921038,2.81811382553971e-10,4.51901269549681e-08,"Bmpr1a",-0.641392372598982,4.51901269549681e-08,FALSE
-0.945835889778233,5.15324219844523,248.466187843042,2.87738251580106e-10,4.5609665358138e-08,"Rhbdl3",-0.945835889778233,4.5609665358138e-08,FALSE
-0.923983995163558,6.59530651030327,248.269309424519,2.89248485518263e-10,4.5609665358138e-08,"Ccndbp1",-0.923983995163558,4.5609665358138e-08,FALSE
2.66824077911099,1.8835988963286,248.037887664133,2.92779321516055e-10,4.5784878691957e-08,"Itgb2",2.66824077911099,4.5784878691957e-08,TRUE
-1.56099300155734,9.49592628895521,247.200566820016,2.97615648394879e-10,4.58075410067538e-08,"Crx",-1.56099300155734,4.58075410067538e-08,TRUE
0.626756140523172,6.81742748723569,247.181704968259,2.9776596257429e-10,4.58075410067538e-08,"Hpca",0.626756140523172,4.58075410067538e-08,FALSE
-2.54064483241111,-0.0193081907766607,249.030725451548,3.02235541918774e-10,4.61201687434439e-08,"Gm43508",-2.54064483241111,4.61201687434439e-08,TRUE
-2.98253906883924,2.10327151673787,246.012526156384,3.08485264903724e-10,4.65849405653089e-08,"Gm7616",-2.98253906883924,4.65849405653089e-08,TRUE
-0.835972262101464,5.70220288186019,245.655765212944,3.10205185034823e-10,4.65849405653089e-08,"Rdh11",-0.835972262101464,4.65849405653089e-08,FALSE
-0.560816411787463,6.4330967405414,245.236798741263,3.13722998288269e-10,4.6742256485123e-08,"1110051M20Rik",-0.560816411787463,4.6742256485123e-08,FALSE
1.0111539657447,5.73677245649895,243.755861375383,3.26531476373555e-10,4.82305389622897e-08,"Ly6e",1.0111539657447,4.82305389622897e-08,TRUE
1.13964516962382,3.44402279641725,243.506673455221,3.28809825924076e-10,4.82305389622897e-08,"Col17a1",1.13964516962382,4.82305389622897e-08,TRUE
-0.587390374207514,7.27156415628793,242.922187642977,3.34003004276621e-10,4.84693971041694e-08,"Jam2",-0.587390374207514,4.84693971041694e-08,FALSE
-0.74564886177683,7.6011618140461,242.751019999479,3.35561305392992e-10,4.84693971041694e-08,"Hipk3",-0.74564886177683,4.84693971041694e-08,FALSE
-0.876105340629695,8.04125062915431,241.201542626171,3.50052736487312e-10,5.01795293925221e-08,"Aff1",-0.876105340629695,5.01795293925221e-08,FALSE
-1.27512623363753,7.50457075281249,237.644717561426,3.86108770822515e-10,5.48506667545587e-08,"Atp8a2",-1.27512623363753,5.48506667545587e-08,TRUE
-0.994281438521533,8.09511496074709,237.428296399289,3.88436177207001e-10,5.48506667545587e-08,"Rims2",-0.994281438521533,5.48506667545587e-08,FALSE
0.761892406489882,4.65788553746931,236.569290556562,3.97838935558047e-10,5.57622839898472e-08,"Ccdc88b",0.761892406489882,5.57622839898472e-08,FALSE
-1.74502591386412,3.33896900444046,236.154697702772,4.02619637195747e-10,5.6017417463367e-08,"Stk17b",-1.74502591386412,5.6017417463367e-08,TRUE
-2.33990219362371,3.27772193282894,235.178469077795,4.13872443998361e-10,5.71627327396861e-08,"Gm11961",-2.33990219362371,5.71627327396861e-08,TRUE
-1.88081235229933,7.14834473844384,234.254448330242,4.2448129962625e-10,5.82031532719413e-08,"Fam3c",-1.88081235229933,5.82031532719413e-08,TRUE
-2.24726756121419,3.11004053470361,233.049996734954,4.39457022533676e-10,5.96968141972637e-08,"Gm48551",-2.24726756121419,5.96968141972637e-08,TRUE
-2.28673789223625,7.22514844873898,232.839182661991,4.41777274928147e-10,5.96968141972637e-08,"Glb1l2",-2.28673789223625,5.96968141972637e-08,TRUE
-2.57577566647928,-0.14755443687802,235.277190667393,4.49314840081912e-10,5.96968141972637e-08,"2610528A11Rik",-2.57577566647928,5.96968141972637e-08,TRUE
-1.46900181839228,6.16359302231504,232.140649278643,4.50610772151828e-10,5.96968141972637e-08,"Pla2g7",-1.46900181839228,5.96968141972637e-08,TRUE
0.929941741543098,4.22574414577096,232.100365422384,4.51149161304762e-10,5.96968141972637e-08,"Socs2",0.929941741543098,5.96968141972637e-08,FALSE
2.48316620737649,2.17396742213646,231.525422519765,4.60050425375949e-10,6.02733618433212e-08,"Ptprc",2.48316620737649,6.02733618433212e-08,TRUE
1.10049900964847,6.66402870997255,231.272034029687,4.61877046151653e-10,6.02733618433212e-08,"Plpp3",1.10049900964847,6.02733618433212e-08,TRUE
0.724243936841586,5.66390296885724,230.802836970967,4.68097838846703e-10,6.04589713079201e-08,"Arhgef4",0.724243936841586,6.04589713079201e-08,FALSE
0.814434721062316,5.62456057062503,230.433178659741,4.73065822135894e-10,6.04589713079201e-08,"Sema3e",0.814434721062316,6.04589713079201e-08,FALSE
-1.91004590768971,7.14108089904508,230.359989048549,4.74055309925587e-10,6.04589713079201e-08,"Ppef2",-1.91004590768971,6.04589713079201e-08,TRUE
0.769680974727508,6.51075433476722,230.087326579062,4.77767222499093e-10,6.04589713079201e-08,"Gria1",0.769680974727508,6.04589713079201e-08,FALSE
-1.09099107199289,6.56712661341801,229.977243863136,4.79275219119967e-10,6.04589713079201e-08,"Sp4",-1.09099107199289,6.04589713079201e-08,TRUE
1.19448974397119,3.43008532589237,229.488128775748,4.86147358764581e-10,6.04799541019443e-08,"Slco2b1",1.19448974397119,6.04799541019443e-08,TRUE
-2.50169323817103,1.68266859351035,229.481261812314,4.88193103217533e-10,6.04799541019443e-08,"Gm44812",-2.50169323817103,6.04799541019443e-08,TRUE
0.939868296095999,5.05190318168099,229.274810383705,4.89030386724314e-10,6.04799541019443e-08,"Osbpl3",0.939868296095999,6.04799541019443e-08,FALSE
0.596019720518316,7.94840675697463,227.780502701254,5.10536065171536e-10,6.27296326310117e-08,"Atp9a",0.596019720518316,6.27296326310117e-08,FALSE
0.77763118878719,8.35938839034462,227.404559460813,5.16116561215254e-10,6.30061778794519e-08,"Faim2",0.77763118878719,6.30061778794519e-08,FALSE
-2.12168399666797,0.548325196150884,226.674083961968,5.3413556498007e-10,6.39788605419247e-08,"Tgm7",-2.12168399666797,6.39788605419247e-08,TRUE
-1.02897925515663,6.76991205419625,225.565048543769,5.44448829312326e-10,6.39788605419247e-08,"Zfp444",-1.02897925515663,6.39788605419247e-08,TRUE
-1.0440882652688,4.78138714751427,225.303532187474,5.4862510092761e-10,6.39788605419247e-08,"Trip10",-1.0440882652688,6.39788605419247e-08,TRUE
1.28888478329237,4.1232344547725,225.146914868415,5.51213994531186e-10,6.39788605419247e-08,"Clrn1",1.28888478329237,6.39788605419247e-08,TRUE
0.710245759700129,6.84177362979064,224.711620178166,5.58194466764497e-10,6.39788605419247e-08,"Sipa1l1",0.710245759700129,6.39788605419247e-08,FALSE
-0.910533461549959,5.36318230064295,224.501063405988,5.61648838953764e-10,6.39788605419247e-08,"Pde8a",-0.910533461549959,6.39788605419247e-08,FALSE
1.87531504528477,1.87786628480073,224.375787721332,5.65172185158148e-10,6.39788605419247e-08,"Irf5",1.87531504528477,6.39788605419247e-08,TRUE
0.719219708750774,6.78987232098403,224.259303872871,5.65640404120221e-10,6.39788605419247e-08,"Stat5b",0.719219708750774,6.39788605419247e-08,FALSE
-1.52471663551143,6.63022413449262,224.092943090674,5.68407819579745e-10,6.39788605419247e-08,"Fhod3",-1.52471663551143,6.39788605419247e-08,TRUE
-4.30227852652128,-2.1827199917648,90.2304001275424,5.7566659235212e-10,6.39788605419247e-08,"1700025M24Rik",-4.30227852652128,6.39788605419247e-08,TRUE
-1.56501192173708,2.73386837298734,223.640954867537,5.76394899740526e-10,6.39788605419247e-08,"Arg2",-1.56501192173708,6.39788605419247e-08,TRUE
0.664130146672507,7.1555735507823,223.326668477028,5.81354537035147e-10,6.39788605419247e-08,"Caskin1",0.664130146672507,6.39788605419247e-08,FALSE
0.741895936797627,6.98557307898664,223.052647187714,5.86066172706908e-10,6.39788605419247e-08,"Lin7a",0.741895936797627,6.39788605419247e-08,FALSE
-1.0201445665073,4.93558102297179,222.902810976044,5.88665870934544e-10,6.39788605419247e-08,"Smc4",-1.0201445665073,6.39788605419247e-08,TRUE
1.0414844517955,5.51341460054988,222.689546470863,5.92379215156212e-10,6.39788605419247e-08,"Bend4",1.0414844517955,6.39788605419247e-08,TRUE
1.34036611083712,4.29704699505813,222.684246230969,5.92550618199637e-10,6.39788605419247e-08,"Arhgap42",1.34036611083712,6.39788605419247e-08,TRUE
-1.55228393790116,4.45361226537652,222.551692410731,5.94807178645576e-10,6.39788605419247e-08,"Gm14268",-1.55228393790116,6.39788605419247e-08,TRUE
1.66852165085255,5.32806050172435,222.373916591875,5.97931352359711e-10,6.39788605419247e-08,"Vcam1",1.66852165085255,6.39788605419247e-08,TRUE
-0.964347301738133,8.77942030319989,222.285199204298,5.99495715172981e-10,6.39788605419247e-08,"Pitpnm1",-0.964347301738133,6.39788605419247e-08,FALSE
-1.87952725545031,5.94050878469655,222.25474472655,6.00038234099284e-10,6.39788605419247e-08,"Faim",-1.87952725545031,6.39788605419247e-08,TRUE
-0.665771023613237,7.06831706836201,222.239915217427,6.00299296177513e-10,6.39788605419247e-08,"Tmem229b",-0.665771023613237,6.39788605419247e-08,FALSE
-0.870209483657735,6.32788881992006,222.217018755861,6.00706444115494e-10,6.39788605419247e-08,"Gnaz",-0.870209483657735,6.39788605419247e-08,FALSE
1.88718681189547,2.35846464762407,222.203221589022,6.0185166348497e-10,6.39788605419247e-08,"Arhgap45",1.88718681189547,6.39788605419247e-08,TRUE
2.27530991547849,2.09271082284877,221.713078592172,6.11476341328788e-10,6.4469541007078e-08,"Cd33",2.27530991547849,6.4469541007078e-08,TRUE
1.1188947205123,6.84929615887475,221.351153045695,6.1631878865047e-10,6.4469541007078e-08,"Chst2",1.1188947205123,6.4469541007078e-08,TRUE
0.730206398609449,5.95221351616447,221.136157309284,6.2026781134532e-10,6.4469541007078e-08,"Rimbp2",0.730206398609449,6.4469541007078e-08,FALSE
-1.19557451438316,6.10987185214316,221.129510141743,6.20390271052673e-10,6.4469541007078e-08,"Paqr4",-1.19557451438316,6.4469541007078e-08,TRUE
-1.31520428958657,7.84467654186453,220.81305300908,6.2625475987913e-10,6.4469541007078e-08,"Tet3",-1.31520428958657,6.4469541007078e-08,TRUE
0.646132896049749,6.78338145639902,220.777913814675,6.26910239155605e-10,6.4469541007078e-08,"Srcin1",0.646132896049749,6.4469541007078e-08,FALSE
-1.85684094900404,5.56006805562323,220.575445640271,6.30704593701778e-10,6.45091476866219e-08,"Galnt4",-1.85684094900404,6.45091476866219e-08,TRUE
-2.2672835976058,1.11423011270456,220.381168286229,6.38742255801655e-10,6.47001466483838e-08,"Klkb1",-2.2672835976058,6.47001466483838e-08,TRUE
-2.21197442056494,2.1188894337785,220.179707882514,6.39410602644951e-10,6.47001466483838e-08,"Gm44532",-2.21197442056494,6.47001466483838e-08,TRUE
-0.674825049274122,6.9099480504925,219.88414416653,6.4384210758016e-10,6.48020231895308e-08,"Cep120",-0.674825049274122,6.48020231895308e-08,FALSE
0.919290601111013,7.7724473407585,218.107150469686,6.79083826141084e-10,6.74642965697735e-08,"Sorl1",0.919290601111013,6.74642965697735e-08,FALSE
-1.88348067160274,7.72320514652271,218.051330908746,6.80226186367825e-10,6.74642965697735e-08,"Tdrd7",-1.88348067160274,6.74642965697735e-08,TRUE
-1.90808772348086,5.67667909310499,217.585394286214,6.89850810797137e-10,6.74642965697735e-08,"Fam160a1",-1.90808772348086,6.74642965697735e-08,TRUE
2.57124342159999,1.43907552241834,217.91167569382,6.89916128135813e-10,6.74642965697735e-08,"Cd84",2.57124342159999,6.74642965697735e-08,TRUE
1.94069869545062,3.31927237420752,217.566014736207,6.90564693734945e-10,6.74642965697735e-08,"Gbp9",1.94069869545062,6.74642965697735e-08,TRUE
-1.73194048007481,6.56211283677975,217.300378768087,6.958096074062e-10,6.74642965697735e-08,"Peli3",-1.73194048007481,6.74642965697735e-08,TRUE
1.24137601921961,6.09580441142811,217.171483634348,6.98525694949822e-10,6.74642965697735e-08,"Notch1",1.24137601921961,6.74642965697735e-08,TRUE
0.655529919711189,7.71797157941678,217.157652015718,6.98816305236001e-10,6.74642965697735e-08,"Samd14",0.655529919711189,6.74642965697735e-08,FALSE
-0.794552257232215,7.6262380266786,216.946747510576,7.03287867016563e-10,6.75513351253168e-08,"Mapre3",-0.794552257232215,6.75513351253168e-08,FALSE
2.16277988623291,1.82532420245883,216.264910331525,7.20502182937257e-10,6.86447282817055e-08,"Csf3r",2.16277988623291,6.86447282817055e-08,TRUE
-1.20870372235226,4.61858231330041,216.062964781547,7.22395755198785e-10,6.86447282817055e-08,"Map10",-1.20870372235226,6.86447282817055e-08,TRUE
-0.639871452682501,6.36668400770527,215.918891266238,7.25554680072989e-10,6.86447282817055e-08,"Rassf8",-0.639871452682501,6.86447282817055e-08,FALSE
2.67657365651534,1.57922001784669,215.760156817783,7.35727828332148e-10,6.92609053119448e-08,"C3ar1",2.67657365651534,6.92609053119448e-08,TRUE
-0.670251040500165,7.47164262562464,214.858033018996,7.49385009278874e-10,6.99212172737219e-08,"Mpdz",-0.670251040500165,6.99212172737219e-08,FALSE
0.644273014261491,8.61563447340665,214.669923660262,7.53703342454251e-10,6.99212172737219e-08,"Rph3a",0.644273014261491,6.99212172737219e-08,FALSE
-0.729186321532613,5.40155936243387,214.526613141141,7.57015438794354e-10,6.99212172737219e-08,"Zdhhc6",-0.729186321532613,6.99212172737219e-08,FALSE
0.916259489662343,4.42122740120709,214.505177608956,7.57522964861695e-10,6.99212172737219e-08,"Onecut2",0.916259489662343,6.99212172737219e-08,FALSE
-1.3888145800285,5.45157317974141,213.801475648792,7.74017222003464e-10,7.09395611576318e-08,"Ppargc1b",-1.3888145800285,7.09395611576318e-08,TRUE
-0.550433403006114,6.41576559085694,213.561129970895,7.79744725712386e-10,7.09395611576318e-08,"Ddrgk1",-0.550433403006114,7.09395611576318e-08,FALSE
0.793503949570548,6.28511846042589,213.558716962842,7.79802807355851e-10,7.09395611576318e-08,"Dclk2",0.793503949570548,7.09395611576318e-08,FALSE
1.09515326020617,5.85029397291771,211.444581902218,8.32365144012572e-10,7.5358915095722e-08,"Inf2",1.09515326020617,7.5358915095722e-08,TRUE
-0.898160525956002,6.3662763508352,210.251413651321,8.63811664171914e-10,7.78335443307664e-08,"Arhgap24",-0.898160525956002,7.78335443307664e-08,FALSE
-4.11695229527872,2.87443720338189,209.839263350056,8.7904581972909e-10,7.87232150520745e-08,"Hdc",-4.11695229527872,7.87232150520745e-08,TRUE
0.741715499363917,7.63844846799783,209.583533970522,8.82006214514311e-10,7.87232150520745e-08,"Mpp2",0.741715499363917,7.87232150520745e-08,FALSE
0.559012182986884,7.92654046507435,209.28278410014,8.90342482831609e-10,7.89795703913345e-08,"Epb41l1",0.559012182986884,7.89795703913345e-08,FALSE
-0.957362478305702,3.57240141400744,208.913606879668,9.00857405398914e-10,7.89795703913345e-08,"Cdc42ep3",-0.957362478305702,7.89795703913345e-08,FALSE
3.66085060586656,0.391585321641138,209.036150139842,9.01570812704258e-10,7.89795703913345e-08,"Aknaos",3.66085060586656,7.89795703913345e-08,TRUE
2.31472233370543,1.29657784913815,209.158145198521,9.01574210153697e-10,7.89795703913345e-08,"Cd180",2.31472233370543,7.89795703913345e-08,TRUE
-1.67883434108775,4.93031100726409,208.720570773031,9.06181090219569e-10,7.90173206872566e-08,"Ptpru",-1.67883434108775,7.90173206872566e-08,TRUE
-0.732603428850252,7.36773796729471,208.31564769031,9.17767404326183e-10,7.96605267186241e-08,"Rnf150",-0.732603428850252,7.96605267186241e-08,FALSE
-1.08884217501559,7.15406443050674,208.068983948387,9.24915925254938e-10,7.99144252861824e-08,"Ypel2",-1.08884217501559,7.99144252861824e-08,TRUE
-1.05861477972741,6.35066294513208,207.861296657307,9.30984932911747e-10,8.0034220413603e-08,"Asrgl1",-1.05861477972741,8.0034220413603e-08,TRUE
0.701361109343171,7.2382771994882,207.73278415705,9.34761796396061e-10,8.0034220413603e-08,"B3gat1",0.701361109343171,8.0034220413603e-08,FALSE
1.95126938512289,5.06188615010905,206.530412974035,9.71011719262479e-10,8.19719886524464e-08,"Csf1r",1.95126938512289,8.19719886524464e-08,TRUE
1.76999080064513,5.74270717751367,206.452515103187,9.73374735909666e-10,8.19719886524464e-08,"BC055402",1.76999080064513,8.19719886524464e-08,TRUE
-1.00197647496349,5.33054750427177,206.441889633976,9.73701576327996e-10,8.19719886524464e-08,"Zfp787",-1.00197647496349,8.19719886524464e-08,TRUE
-2.67973579963777,1.10161683004332,206.720132970243,9.74722410252639e-10,8.19719886524464e-08,"Rpl36-ps9",-2.67973579963777,8.19719886524464e-08,TRUE
1.70365353960584,4.22806125185674,206.131536168918,9.83478600641809e-10,8.23423985900191e-08,"Tcirg1",1.70365353960584,8.23423985900191e-08,TRUE
-1.08989091790108,4.66349309452954,205.727542821884,9.9605115465162e-10,8.27597295669797e-08,"Tmem266",-1.08989091790108,8.27597295669797e-08,TRUE
